銀行代號,分支機構代號,金融機構名稱,分支機構名稱,地址
161,0095,彰化第五信用合作社,芬園分社,"彰化縣芬園鄉社口村彰南路四段７９號"
162,,彰化第六信用合作社,,"彰化縣彰化市彰美路一段１８６號"
162,0012,彰化第六信用合作社,車路口分社,"彰化縣彰化市中正路一段３３６號"
162,0021,彰化第六信用合作社,營業部,"彰化縣彰化市彰美路一段１８６號"
162,0030,彰化第六信用合作社,觀音亭口分社,"彰化縣彰化市民族路５２０號"
162,0049,彰化第六信用合作社,華陽分社,"彰化縣彰化市南郭路一段１０１號"
162,0058,彰化第六信用合作社,和美分社,"彰化縣和美鎮永樂路２２號"
162,0067,彰化第六信用合作社,花壇分社,"彰化縣花壇鄉花壇街３３２號"
162,0076,彰化第六信用合作社,曉陽分社,"彰化縣彰化市曉陽路１４７號"
162,0085,彰化第六信用合作社,伸港分社,"彰化縣伸港鄉新港路２５７號"
162,0094,彰化第六信用合作社,秀水分社,"彰化縣秀水鄉彰水路二段３５０號"
162,0100,彰化第六信用合作社,福興分社,"彰化縣福興鄉彰鹿路七段３９７號"
162,0119,彰化第六信用合作社,永靖分社,"彰化縣永靖鄉瑚璉路１１７號"
162,0128,彰化第六信用合作社,埔心分社,"彰化縣埔心鄉員鹿路一段１６２號"
162,0137,彰化第六信用合作社,員林分社,"彰化縣員林市三民東街２２號"
162,0146,彰化第六信用合作社,東興分社,"台中市南屯區東興路二段２４８號"
163,,彰化第十信用合作社,,"彰化縣彰化市陳稜路１５６號"
163,0011,彰化第十信用合作社,營業部,"彰化縣彰化市陳稜路１５６號"
163,0020,彰化第十信用合作社,華山分社,"彰化縣彰化市華山路２０３號"
163,0039,彰化第十信用合作社,三民分社,"彰化縣彰化市三民路３０１號"
163,0048,彰化第十信用合作社,中華分社,"彰化縣彰化市建和街３０號"
163,0057,彰化第十信用合作社,大竹分社,"彰化縣彰化市彰南路二段２０５號"
163,0066,彰化第十信用合作社,和美分社,"彰化縣和美鎮和卿路３４號"
163,0075,彰化第十信用合作社,大埔分社,"彰化縣彰化市延平里埔北街２１７號"
163,0084,彰化第十信用合作社,埔鹽分社,"彰化縣埔鹽鄉彰水路二段４號"
163,0093,彰化第十信用合作社,溪湖分社,"彰化縣溪湖鎮平和街２１１號"
163,0109,彰化第十信用合作社,伸港分社,"彰化縣伸港鄉中山路４８號"
165,,彰化縣鹿港信用合作社,,"彰化縣鹿港鎮中山路２３４號"
165,0019,彰化縣鹿港信用合作社,營業部,"彰化縣鹿港鎮中山路２３４號"
165,0028,彰化縣鹿港信用合作社,彰鹿分社,"彰化縣鹿港鎮彰鹿路八段７１號"
165,0037,彰化縣鹿港信用合作社,頂番分社,"彰化縣鹿港鎮鹿和路三段６０１號"
165,0046,彰化縣鹿港信用合作社,埔鹽分社,"彰化縣埔鹽鄉中正路５４號"
165,0055,彰化縣鹿港信用合作社,彰濱分社,"彰化縣鹿港鎮復興路６２０號"
165,0064,彰化縣鹿港信用合作社,管嶼分社,"彰化縣福興鄉沿海路三段２６６號"
165,0073,彰化縣鹿港信用合作社,王功分社,"彰化縣芳苑鄉芳漢路王功段３３４號"
165,0082,彰化縣鹿港信用合作社,草港分社,"彰化縣鹿港鎮頂草路四段３７７號"
165,0091,彰化縣鹿港信用合作社,溪湖分社,"彰化縣溪湖鎮湖西里二溪路１段３２３號"
165,0107,彰化縣鹿港信用合作社,員林分社,"彰化縣員林市浮圳路二段５２１號"
165,0116,彰化縣鹿港信用合作社,中正分社,"彰化縣鹿港鎮中正路６００號"
178,,嘉義市第三信用合作社,,"嘉義市文化路８５號"
178,0013,嘉義市第三信用合作社,營業部,"嘉義市文化路８５號"
178,0022,嘉義市第三信用合作社,中埔分社,"嘉義縣中埔鄉和興村中山路五段９５３號"
178,0031,嘉義市第三信用合作社,新榮分社,"嘉義市新榮路１９５號"
178,0040,嘉義市第三信用合作社,北興分社,"嘉義市民生北路３１０號"
178,0059,嘉義市第三信用合作社,忠孝分社,"嘉義市公明路３００號"
178,0068,嘉義市第三信用合作社,興嘉分社,"嘉義市新民路７０６號"
178,0077,嘉義市第三信用合作社,新南分社,"嘉義市興業東路４８號"
178,0086,嘉義市第三信用合作社,新興分社,"嘉義市友愛路２１０號"
178,0095,嘉義市第三信用合作社,美源分社,"嘉義市林森東路３９６號"
178,0101,嘉義市第三信用合作社,新生分社,"嘉義市新生路６７３號"
178,0110,嘉義市第三信用合作社,民生分社,"嘉義市民生南路３８７號"
188,,台南第三信用合作社,,"台南市中西區中正路７號"
188,0010,台南第三信用合作社,營業部,"台南市中西區中正路７號"
188,0029,台南第三信用合作社,東門分社,"台南市東區東門路一段２５１號"
188,0038,台南第三信用合作社,西門分社,"台南市中西區西門路二段６８號"
188,0047,台南第三信用合作社,安平分社,"台南市安平區古堡街６２號"
188,0056,台南第三信用合作社,成功分社,"台南市北區成功路１９２號"
188,0065,台南第三信用合作社,大同分社,"台南市東區大同路二段２０５號"
188,0074,台南第三信用合作社,文賢分社,"台南市北區文賢路３３５號"
188,0083,台南第三信用合作社,金華分社,"台南市南區金華路二段７３號"
188,0092,台南第三信用合作社,小東分社,"台南市北區小東路３７３號"
188,0108,台南第三信用合作社,開元分社,"台南市北區開元路３３５號"
188,0117,台南第三信用合作社,中華分社,"台南市東區中華東路三段１３９號"
188,0126,台南第三信用合作社,大灣分社,"台南市永康區民族路２７５號"
188,0135,台南第三信用合作社,安中分社,"台南市安南區安中路一段７５５號"
204,,高雄市第三信用合作社,,"高雄市三民區建國三路３２７號"
204,0011,高雄市第三信用合作社,營業部,"高雄市鹽埕區大仁路１４１號"
204,0020,高雄市第三信用合作社,八德分社,"高雄市新興區八德一路３１６號"
204,0039,高雄市第三信用合作社,苓雅分社,"高雄市苓雅區成功一路１７６號"
204,0048,高雄市第三信用合作社,新興分社,"高雄市新興區中正四路３７號"
204,0057,高雄市第三信用合作社,三民分社,"高雄市三民區建國三路３２７號"
204,0066,高雄市第三信用合作社,鼓山分社,"高雄市鼓山區鼓山二路１３１號"
204,0075,高雄市第三信用合作社,臨海分社,"高雄市鼓山區延平街２２號"
204,0084,高雄市第三信用合作社,前鎮分社,"高雄市前鎮區凱旋四路１２８號"
204,0093,高雄市第三信用合作社,前金分社,"高雄市前金區中華三路１３２號"
204,0109,高雄市第三信用合作社,左營分社,"高雄市左營區左營大路３２７號"
204,0118,高雄市第三信用合作社,青年分社,"高雄市苓雅區青年一路１７９號"
204,0127,高雄市第三信用合作社,楠梓分社,"高雄市楠梓區楠梓新路３８３號"
204,0136,高雄市第三信用合作社,三多分社,"高雄市苓雅區三多二路２２４號"
204,0145,高雄市第三信用合作社,灣子分社,"高雄市三民區建興路３９１號之１"
204,0154,高雄市第三信用合作社,天祥分社,"高雄市三民區天祥一路１２７號"
204,0163,高雄市第三信用合作社,陽明分社,"高雄市三民區澄和路１５３號"
204,0172,高雄市第三信用合作社,武廟分社,"高雄市苓雅區武廟路１８０號"
204,0181,高雄市第三信用合作社,瑞祥分社,"高雄市前鎮區瑞北路６８號"
204,0190,高雄市第三信用合作社,右昌分社,"高雄市楠梓區軍校路７６１號"
204,0206,高雄市第三信用合作社,小港分社,"高雄市小港區宏平路４４３號"
204,0215,高雄市第三信用合作社,文川分社,"高雄市左營區文川路３８５號"
204,0224,高雄市第三信用合作社,鳳山分社,"高雄市鳳山區青年路二段２０１號"
215,,花蓮第一信用合作社,,"花蓮縣花蓮市中山路４７３號"
215,0017,花蓮第一信用合作社,復興分社（宏遠證券收付處，日盛證券收付處）,"花蓮縣花蓮市復興街１７號"
215,0026,花蓮第一信用合作社,自由分社,"花蓮縣花蓮市自由街７２號"
215,0035,花蓮第一信用合作社,中華分社,"花蓮縣花蓮市中華路４６９號"
215,0044,花蓮第一信用合作社,總社〈營業部〉,"花蓮縣花蓮市中山路４７３號"
215,0053,花蓮第一信用合作社,美崙分社,"花蓮縣花蓮市中美路２５８號"
215,0062,花蓮第一信用合作社,信義簡易型分社,"花蓮縣花蓮市中華路１８０號"
215,0071,花蓮第一信用合作社,自強分社,"花蓮縣花蓮市中山路７６５號"
215,0080,花蓮第一信用合作社,國光簡易型分社,"花蓮縣花蓮市中正路３２號"
215,0099,花蓮第一信用合作社,鳳山分社,"高雄市鳳山區青年路二段３５０號"
215,0105,花蓮第一信用合作社,建國簡易型分社,"花蓮縣花蓮市建國路二段２９２號"
215,0114,花蓮第一信用合作社,永康分社,"台南市永康區中山南路５８３及５８３之１號"
215,0123,花蓮第一信用合作社,慶豐簡易型分社,"花蓮縣吉安鄉吉安路二段２８４號"
215,0132,花蓮第一信用合作社,台東分社,"台東縣台東市更生路５６０號"
215,0141,花蓮第一信用合作社,仁武分社,"高雄市仁武區仁雄路１５號"
215,0150,花蓮第一信用合作社,橋頭分社,"高雄市橋頭區仕隆路６１、６３號"
216,,花蓮第二信用合作社,,"花蓮縣花蓮市光復街３６號"
216,0016,花蓮第二信用合作社,營業部,"花蓮縣花蓮市光復街３６號"
216,0025,花蓮第二信用合作社,中山分社,"花蓮縣花蓮市中山路３４４號"
216,0034,花蓮第二信用合作社,主里分社,"花蓮縣花蓮市中福路２３２號"
216,0043,花蓮第二信用合作社,美崙分社,"花蓮縣花蓮市中美路２４０號"
216,0052,花蓮第二信用合作社,中正分社,"花蓮縣花蓮市中正路５８號"
216,0061,花蓮第二信用合作社,富國分社,"花蓮縣花蓮市中山路７３９號"
216,0070,花蓮第二信用合作社,田蒲分社,"花蓮縣吉安鄉中華路二段７９號"
216,0089,花蓮第二信用合作社,建國分社,"花蓮縣吉安鄉自強路５５８號"
216,0098,花蓮第二信用合作社,壽豐分社,"花蓮縣壽豐鄉中山路六段２６號"
216,0104,花蓮第二信用合作社,玉里分社,"花蓮縣玉里鎮民族街８號"
216,0122,花蓮第二信用合作社,台東分社,"台東縣台東市光明路５９號"
216,0131,花蓮第二信用合作社,大里分社,"台中市大里區中興路二段３３２之５號"
216,0140,花蓮第二信用合作社,太平分社,"台中市東區樂業路４０１號"
216,0159,花蓮第二信用合作社,大雅分社,"台中市大雅區中清東路１４２號"
216,0168,花蓮第二信用合作社,烏日分社,"台中市烏日區中山路一段４３７、４３９號"
216,0177,花蓮第二信用合作社,公益分社,"台中市西區公益路３３３－１、３３５號"
216,0186,花蓮第二信用合作社,西屯分社,"台中市西屯區青海路一段９９號１樓及地下室"
216,0195,花蓮第二信用合作社,羅東分社,"宜蘭縣羅東鎮公正路２８６－２號"
216,0201,花蓮第二信用合作社,左營分社,"高雄市左營區崇德路３０２號"
222,,澎湖縣第一信用合作社,,"澎湖縣馬公市中華路５６之５號"
222,0017,澎湖縣第一信用合作社,營業部,"澎湖縣馬公市中華路５６之５號"
222,0026,澎湖縣第一信用合作社,民權分社,"澎湖縣馬公市民權路４４號"
222,0035,澎湖縣第一信用合作社,光復分社,"澎湖縣馬公市光復路５巷２號"
222,0044,澎湖縣第一信用合作社,澎南分社,"澎湖縣馬公市鎖港里９５１號"
222,0053,澎湖縣第一信用合作社,赤崁分社,"澎湖縣白沙鄉赤崁村３６５之４號"
222,0062,澎湖縣第一信用合作社,西嶼分社,"澎湖縣西嶼鄉池東村６７之１號"
222,0080,澎湖縣第一信用合作社,湖西分社,"澎湖縣湖西鄉湖西村湖西１５６號"
222,0099,澎湖縣第一信用合作社,港都分社,"澎湖縣馬公市東文里文山路６９號"
